sig_id,drug_id
id_09104198b,fabad7790
id_09119dd46,11f5f3784
id_091269bf0,bcaae6660
id_091319dd9,cacb2b860
id_0913c488a,9df803dd5
id_091adeed4,cacb2b860
id_091b0ebc7,f557af504
id_0921fcf48,87705adb2
id_092277158,2cfa96d20
id_092515095,640db04b0
id_092c41e5d,ad83db5b2
id_0937b74ce,cacb2b860
id_093a1f12f,986f762a1
id_093c31e74,8e8dba60d
id_093d03684,979f3480e
id_093dbbed3,e0e31724c
id_093df434f,c36a35183
id_0946d43dc,1ee31d089
id_09471a86e,13e699d6a
id_0948b901f,6016d4866
id_094c6d526,76c231fa8
id_094f7ddb9,5681e0223
id_095085268,5387c8eaa
id_095199600,cacb2b860
id_0953ff5dd,62ff1ff60
id_0954ebba0,e16d18580
id_095a25978,eacee102c
id_095cd83b0,5628cb3ee
id_096364a52,f3bdb4f89
id_096706890,9620527a5
id_09686bf3b,62ad50147
id_096ed240b,f0997edc7
id_0971c8e23,21625d864
id_0971f9b36,5628cb3ee
id_0974a9618,9f80f3f77
id_0977a12e6,a44e72ca3
id_097e87962,591c4ee47
id_097fc1346,cdae2ebbf
id_0980b2e6b,e40153dde
id_09820e86d,b130d5c91
id_0986c77f8,b30c11496
id_0988777c6,2548d9153
id_098b9360c,e78c48114
id_098bf976e,aef80fc76
id_098dfe9d2,b79576a34
id_098e6955f,87d714366
id_099279d48,af6850fa6
id_0993b8e8f,66f13dd14
id_099460f03,95ee8a6e3
id_0994f591a,519d5133b
id_099a7a509,87d714366
id_099b61931,f4a730df7
id_099d18017,256d18e2b
id_099e7f7ac,9f80f3f77
id_09a335c57,d573e180f
id_09a6e55e5,2682044c0
id_09a874f4a,bb2e94862
id_09aee8117,80100f7b3
id_09b6435c1,84ba1361d
id_09ba37a41,37b33b4d6
id_09ba7fbba,ea5e94e23
id_09bfb1fda,7d6e641dd
id_09bfc2b33,1d3112471
id_09c3d235a,317026f45
id_09c43a51e,d8127a7b9
id_09c631ac1,ec05ebd4d
id_09c81a187,e706cbe5f
id_09ca34d58,2284046f5
id_09d04c20a,d149a15f5
id_09d635b26,97c5016a2
id_09d705474,648905d98
id_09db27a22,eb1e0300a
id_09dc3456c,f22c8afa0
id_09deba939,535f7a0e6
id_09e3c8f6a,2220f11d3
id_09e4eea26,891a90f91
id_09e8bc7c4,ed5706da4
id_09ee31cb4,5fe9c41db
id_09f358173,54dbc6c0a
id_09f3986b3,83a9ea167
id_09f3cdc66,a2bc2d048
id_09f8d2d75,94e531807
id_09fb3ebaa,118e48808
id_0a0b6d9f7,eb98dcd19
id_0a0da71c5,c49fb74ae
id_0a0e998a7,3e6baa5f6
id_0a0f264bc,5e16befdd
id_0a1002ac3,71985eca8
id_0a14301fd,be21df6a7
id_0a19eb47e,cacb2b860
id_0a1e3f40b,4c57ebd49
id_0a1eab6bf,9f9f2cc3e
id_0a233bd51,69afcb665
id_0a25453ae,90bf1a888
id_0a2563125,cacb2b860
id_0a2911bb7,ad83db5b2
id_0a29d6d51,81f42b0c0
id_0a2c2427a,2af8f4fe9
id_0a2f3cf94,aa29a93b4
id_0a2fd6631,d73b6a4a2
id_0a358b57c,4a65421e6
id_0a36672a5,70fa76dc8
id_0a3aae228,09d2dafc9
id_0a3d3d43d,ff5a3ecb1
id_0a44065d9,65d7f344a
id_0a44b08e2,d08af5d4b
id_0a4607931,bb7bcdbc2
id_0a4a280ff,ad8a9c45d
id_0a4a9f6c8,14c4be770
id_0a5061676,d7a9617e3
id_0a50f2317,cacb2b860
id_0a53ddedd,014d175d7
id_0a544b8fb,d914db0f1
id_0a59e9aca,d30573f2e
id_0a5b05083,a775159c0
id_0a5c99a2e,94ce06893
id_0a5e000bd,a59c4d5d6
id_0a5efbcd4,18d693579
id_0a615db6f,33c90bb0b
id_0a689d619,cacb2b860
id_0a69a839d,87d714366
id_0a6b39036,cd7f6bf39
id_0a6c150af,44821ddca
id_0a6c60021,fd3b67efb
id_0a6d69ea1,26a49c7f8
id_0a7186869,ae712f9ef
id_0a735b9e5,87d714366
id_0a76b96dd,cc74a8af6
id_0a77d2672,98d258152
id_0a780ab20,cacb2b860
id_0a7821620,512c62e9f
id_0a7981d83,4e6955508
id_0a7a74f7d,4412f3146
id_0a7b379b6,8a3518589
id_0a7c53ac4,bff233aaf
id_0a82498f6,0a238848b
id_0a87c2a73,12a367c0e
id_0a88edc7b,9679541e9
id_0a8a23a29,3941eeadd
id_0a8ef19f0,4c3c6717e
id_0a8fee0f8,cacb2b860
id_0a9019628,8b87a7a83
id_0a9c4dd52,9f80f3f77
id_0a9cc746f,f5c6d5cb3
id_0a9d6a3d4,a043e7bb8
id_0a9e8ac96,3d4298d4a
id_0aa222481,e5b84d23b
id_0aa51a8e7,ab5979bc0
id_0aa5d414d,a327c260f
id_0aaca9960,ce292c1df
id_0aace0edb,09d2dafc9
id_0aaffbc69,e3f0ddacc
id_0ab1b6d41,e852bc8e7
id_0ab1d4566,b974bd605
id_0ab20de22,277f1d6f9
id_0ab26769c,827cc5d8d
id_0ab604ba6,d1b47f29d
id_0ab711eab,44312df3f
id_0ab7c6b73,031afe482
id_0ababd7c2,5735a3e0f
id_0abd206f3,7671d43c1
id_0ac0decf0,c43107dc9
id_0ac6d1323,b6c76c889
id_0ac7ad5ff,87d714366
id_0aca77ae5,f82305521
id_0ad06b9a9,b4fdfa0ec
id_0ad3a6e1c,c698c8260
id_0ad923248,6a1616f45
id_0ada54b07,2dc66ae1f
id_0add288cc,e66a8b138
id_0adf4d26e,dd5d1290c
id_0adf9185a,7f69271a1
id_0adfd954c,87d714366
id_0adfef0c8,4829fcc7c
id_0ae13e757,a61df3fa9
id_0ae340f18,8bfccb68b
id_0ae57b471,cacb2b860
id_0ae90846a,467d5ebde
id_0aeeb1ee1,0c459ade8
id_0aeef9aaf,ce7077c0d
id_0af0f4f2a,cacb2b860
id_0af2fe74a,7fbcc1553
id_0af6dba54,270fd2fad
id_0af8383aa,78a9ee6c5
id_0af8a2e33,c27e6af6f
id_0afa41567,990d1947d
id_0affd89a8,f1441e94d
id_0b000d4f5,eb3142243
id_0b0195542,408ac68a0
id_0b04c7ac4,cacb2b860
id_0b0561637,7d1cf068f
id_0b07df668,63fa34e99
id_0b080e72f,a18d62192
id_0b093ddac,2997f7207
id_0b0a167f9,d602cdf50
id_0b0b8a3e7,c8b90e88e
id_0b0d10adb,42e5e3f31
id_0b11a737c,0994324f7
id_0b13947d4,6c8ad2e0d
id_0b1665a55,437a5bd76
id_0b172c1c2,2d7d9fe81
id_0b1bf41a2,d1b47f29d
id_0b1fe2844,87d714366
id_0b21ebc26,b9eb31aef
id_0b28cc4cd,5628cb3ee
id_0b2b8be57,c1244b23b
id_0b2befa00,b69604f5d
id_0b2f2d15f,e31e0a511
id_0b30bd23d,3217b13d3
id_0b362e2a7,a6c49d7e9
id_0b3810f99,d82e75aa7
id_0b38e8259,399cbeb3e
id_0b45f1e3d,4dcdec58b
id_0b469a215,15f67f442
id_0b48c7878,6326e38e9
id_0b49219fd,7c953c949
id_0b566ba89,591c4ee47
id_0b58b345a,4f912b4de
id_0b5a40287,abbe5bb77
id_0b626244f,9a72fd9f7
id_0b69ce54d,3d0f74957
id_0b78dfb5c,bd3c1b66c
id_0b7923b27,4922f3f06
id_0b7a137ae,6def270ae
id_0b7b780bd,6d373f4a5
id_0b7ba6e70,8f818017d
id_0b7c3bccc,d08af5d4b
id_0b7ce3b0e,cacb2b860
id_0b7f45831,b4aa74397
id_0b8308b7d,51d1eec61
id_0b83eb460,eb98dcd19
id_0b87d5a69,aeda2a606
id_0b8a463b0,ee0b23cea
id_0b8bf5fcb,2002e6125
id_0b8c11ec3,747ebe00d
id_0b8e54875,3f4bbc519
id_0b9088c71,0c3e1a7e3
id_0b937b36c,c46bdbc3b
id_0b96a752a,f22c8afa0
id_0b980ade5,5387c8eaa
id_0b997f6cd,2e23247f7
id_0b9e0fad2,cacb2b860
id_0ba569940,e572e62e2
id_0ba874274,441fbc224
id_0bb0be9aa,a7c2673c1
id_0bb392ae5,44821ddca
id_0bb5ed737,f2e39846a
id_0bb82794b,1b09b35f0
id_0bbd8e4dd,c095b5186
id_0bc03118b,a20f959f2
id_0bc0bf3d8,4b9f220a0
id_0bc202743,9133c7e6f
id_0bc211736,e07f26e20
id_0bc2a5719,d08af5d4b
id_0bc8fdb2b,673c67b84
id_0bcb40c1c,0760632c4
id_0bcf1269d,8fd979999
id_0bd578170,7ad9cd84c
id_0bdd03e2b,87d714366
id_0bdec4656,7e5ccc730
id_0be116d54,bc45ee7ed
id_0be35132f,3a383db4a
id_0be5c2365,1c21f7ca7
id_0be5f721b,8fd4dac32
id_0be9015f5,ae3761091
id_0be93ea1d,d50f18348
id_0bea26240,acf5d5c31
id_0bec2731d,cedcfd30a
id_0bee075e0,f7e6d1b90
id_0bf281244,859076f27
id_0bf58da8d,e1a0a81ec
id_0bfa8a6f1,69e723380
id_0bfafbfe9,589e8eaff
id_0c01e2dad,412428305
id_0c0201fe5,e68774cb2
id_0c09178e8,cacb2b860
id_0c0e3abf9,87d714366
id_0c1037fe6,c8631d45b
id_0c10d5f2f,96619d6b1
id_0c177a56f,4c77094c0
id_0c17f5628,8574fa365
id_0c1945d90,e0cc7fd18
id_0c25efb00,779b92f1c
id_0c291d48a,094f11f46
id_0c2ad58c9,0f2ec8169
id_0c2b3184a,cacb2b860
id_0c2ccc5ff,8b87a7a83
id_0c31bd641,c4f7854fe
id_0c3571e69,f622c0642
id_0c36f999f,b79339b0f
id_0c3795d4d,3c4369618
id_0c3804253,b30c11496
id_0c3922efb,e82115bdb
id_0c3f9db60,37eedc0ba
id_0c3fbe496,fc61cc291
id_0c42c3d2d,e8f9bb247
id_0c4ae6b94,c958249ef
id_0c536d6d9,d50f18348
id_0c539635e,a214197e5
id_0c541a860,6a7e3f282
id_0c54c300e,87d714366
id_0c55222c1,8903bbbae
id_0c5873c63,0994324f7
id_0c5db7a19,ea17d0e03
id_0c5e565c4,82da03539
id_0c67226e0,8b52661f8
id_0c6bcb503,abe3d3a3f
id_0c6dcbcab,7e33f1ac7
id_0c6e3116d,a214197e5
id_0c73d0a7a,a5c69912f
id_0c765f2ae,8768e675d
id_0c7669d26,816b84388
id_0c7d8679a,d1b47f29d
id_0c7ecd2e0,1738d9092
id_0c830d384,f075195b5
id_0c830f5c9,5735a3e0f
id_0c83387f6,9c9b4e56a
id_0c83537d7,b61bae7f5
id_0c8384445,b67df960c
id_0c8454262,4c99cf19e
id_0c857a91d,c2cc33301
id_0c8a20138,e00f16ac8
id_0c8d3d181,0b4130695
id_0c9261cee,f2cd513d6
id_0c96bc6aa,cacb2b860
id_0c9ec7657,28bdee607
id_0ca3402b2,292ab2c28
id_0ca67fc88,ad42010b1
id_0ca9fe61d,8fdbae36c
id_0cae447b4,c46fe11a6
id_0cb4f7908,a7b3e608d
id_0cb585841,c96f93956
id_0cb681a7d,717a8d00c
id_0cb6d3cd0,c699542af
id_0cb88768c,cacb2b860
id_0cb896c40,8b87a7a83
id_0cbf8e0ec,1a892fd97
id_0cc40c111,282c379a2
id_0cc57a15a,cacb2b860
id_0ccc6a942,cacb2b860
id_0ccc81095,ae1c0d788
id_0ccd3251d,0472f88f4
id_0cce864a1,a3ee887d9
id_0cd2e3dfb,d50f18348
id_0cd6b8828,164e7fef5
id_0cd889682,5628cb3ee
id_0cdc7190f,5778f608a
id_0ce5d6d9e,d50f18348
id_0ce917029,746ca1f5a
id_0ce98be9c,a94b73995
id_0ceb4424d,6ab5f49ce
id_0cec14fca,db6996826
id_0cf1fd47e,bd3c1b66c
id_0cf29d321,050116d56
id_0d05e5a37,70fa76dc8
id_0d0677fe9,a2793d94f
id_0d0ba19c3,9f80f3f77
id_0d146c536,cacb2b860
id_0d14accb8,8ee60a3e0
id_0d17c1530,20a3c3f90
id_0d211a108,e9fc1a8ac
id_0d225d924,5acc1b4a5
id_0d26bd613,2d753cbed
id_0d26ea351,dc4d07d58
id_0d2c7b11b,d71b19349
id_0d2ca2b3c,e8f0cccd6
id_0d2da164f,5628cb3ee
id_0d31503a1,9dc2848e0
id_0d3ed6be0,9bdffe5bb
id_0d43d6e6a,cacb2b860
id_0d43edf4e,5628cb3ee
id_0d4530f51,afd0dbace
id_0d4db9f15,28dd9636a
id_0d4f5d1ea,abe3d3a3f
id_0d50f869e,ea5300385
id_0d519c836,eac5c838f
id_0d51c516b,12dc2e607
id_0d5786a1e,f487e1a2c
id_0d59311f0,73ba9ce58
id_0d59dd27a,13e699d6a
id_0d5a99ef7,8c91d6909
id_0d5c3c21a,2cd098f33
id_0d5cc00fc,2f7e95bd8
id_0d60b4771,c1244b23b
id_0d60dc91e,87d714366
id_0d6146b79,c5dae49f8
id_0d651690f,0840ac02a
id_0d6543f73,1d6d22a71
id_0d659aff8,3d7235516
id_0d6794918,58c0f7a88
id_0d68380af,e8f9bb247
id_0d69d021a,47a47ee49
id_0d6af5a49,23bdbc9c0
id_0d6b4d948,4a93cfbbb
id_0d6bafd15,8faa855a9
id_0d6ebe357,26574c800
id_0d6f4a673,b8076d81b
id_0d72f444d,366cfd589
id_0d776104a,cacb2b860
id_0d77f9946,a775159c0
id_0d78f96c9,e60f6df53
id_0d7a5ab05,ce1dd3f87
id_0d7ee34b5,d08af5d4b
id_0d801f8d5,a65dce982
id_0d8dab298,87d714366
id_0d8f2d451,9e25474f1
id_0d934a93a,b4798100f
id_0d943f6d1,eb1abad45
id_0d979149e,21873d192
id_0d97c6aa7,87d714366
id_0d982959e,15da97282
id_0d99056a8,f63b5512f
id_0d9a332c1,1d9b3e2f3
id_0d9c73706,753459341
id_0d9e36583,3a8369e1d
id_0da23653d,7cf4a548c
id_0da5be124,6b8b675cc
id_0da928a77,2daa68a56
id_0dabbae4a,00251fc41
id_0dacb0cd8,72d5b6ce3
id_0db396be9,b99b631e2
id_0dbaf9299,e6133b664
id_0dc1140fa,a90ee8ca7
id_0dc2a50d6,d8127a7b9
id_0dc40d7c8,7473b8828
id_0dc4d5174,d08af5d4b
id_0dc75d30a,0f47f25d6
id_0dc853a23,a37ffdd7d
id_0dcb5199f,5628cb3ee
id_0dcfa0d9c,3702115d8
id_0dd020847,cacb2b860
id_0dd6c3800,ff55b75c9
id_0dda99183,f160c9fda
id_0ddafaa49,0a0ad13f2
id_0ddb68e50,54dbc6c0a
id_0ddfc930a,9e588abba
id_0de14f71e,cacb2b860
id_0de3eddf8,2fe75eb73
id_0de52d43c,4bb65ea5d
id_0dedda888,e0ef6e086
id_0df27a681,20c9d8e5c
id_0df3a661e,b1dc63d86
id_0df5829ad,a9b96bdd4
id_0df629733,26b98a417
id_0df697902,8a3518589
id_0dfa431af,cb01ff9d8
id_0dfc933ec,b1d2840a2
id_0dfd4b295,46befd494
id_0dfe0df9c,0233971e0
id_0e045e697,77dffceee
id_0e0775cd1,3192fe966
id_0e07e5fb2,22199949c
id_0e08e5b1f,6eb97d70a
id_0e0922dcc,09c344d7e
id_0e09a7170,6a7fd5fd2
id_0e0a495b4,292ab2c28
id_0e0bcc887,da4ee3d51
id_0e18c213d,a1f4f1154
id_0e1976bec,26a49c7f8
id_0e1a738a4,8b5499734
id_0e2057305,25f96be51
id_0e2275d51,b369dab76
id_0e244bcba,c1f9f6699
id_0e25002a5,bfb333204
id_0e2a093d6,6bc52f3ab
id_0e2d14852,af22cc3d8
id_0e30fa14a,cacb2b860
id_0e3317fa8,cea7a3fe4
id_0e381ac0b,d1d4140f4
id_0e3cf8f6a,cacb2b860
id_0e406de1f,fd0ae9d6b
id_0e4247520,cacb2b860
id_0e437ad7f,d488d031d
id_0e4667276,d43ece694
id_0e4780af7,4e899d487
id_0e4827107,74f7ce505
id_0e4c7b294,848f1f314
id_0e4d6238d,2cc6e68ef
id_0e4db9817,d1b47f29d
id_0e55b9db4,420d7c087
id_0e5a2a13a,6ffe70383
id_0e5d30b98,a3bf5eb18
id_0e5f7dfed,589e8eaff
id_0e5ff207b,1787430b9
id_0e60c5166,d2f784c39
id_0e68cbbb8,abec24ea6
id_0e6aacd47,9e11305b9
id_0e6af6848,cafd478f9
id_0e716a600,ad83db5b2
id_0e79dd3f5,4551cb051
id_0e7d99d0f,3703fbf34
id_0e7e44614,f96caffcb
id_0e80d1689,e3826b3de
id_0e82e1b55,cacb2b860
id_0e837d1f2,a2793d94f
id_0e8cd2120,9dc12fdd6
id_0e8d014a5,fee67ac63
id_0e90a9206,6b34e9796
id_0e97d6426,38b3fa4be
id_0e9bb4ccf,62175d766
id_0e9f5ab52,947bca065
id_0e9fa3909,69bafa12c
id_0ea0ede5e,cacb2b860
id_0ea23db22,487085904
id_0ea9580cd,6aebeddc6
id_0eafcbe62,5ac378d8a
id_0eafcfc06,c98950cfd
id_0eb0ffecd,3e6baa5f6
id_0eb3e9a62,c78ce570e
id_0eb4d5f7c,673e4579f
id_0eb75c840,cacb2b860
id_0eba61972,d5a1bc32c
id_0ebc534e7,740a37a88
id_0ebc727a6,cacb2b860
id_0ebdd4e6c,6609f523a
id_0ec357cca,d9404da1e
id_0ec5107f3,f92989f8d
id_0ec823dae,2289e7c53
id_0ec9ae67e,92b066eb4
id_0ece9d972,9f80f3f77
id_0ed010d4f,c8f4266c8
id_0ed330f7e,cacb2b860
id_0ed3e3def,87d714366
id_0ed4afc0b,753459341
id_0ed60a83d,c3d24fae4
id_0edf3ff7b,e81580d3e
id_0ee4f6178,5c9c8a14c
id_0ee5fa7af,cacb2b860
id_0ee61b7cd,047d037a9
id_0ee6aa336,2c0916417
id_0eeac83e3,535148020
id_0eeace5f2,2c1d6bb96
id_0eeb5c744,c4e054ded
id_0eef07343,eb98dcd19
id_0ef825d0f,6ef24fb20
id_0efbe554d,9499c3d27
id_0f008164e,cacb2b860
id_0f0d5a8f3,c5d69a751
id_0f1009db8,9f80f3f77
id_0f11047c3,87d714366
id_0f193efae,9f9f2cc3e
id_0f256e49d,bcbfeb611
id_0f2c58664,82a5720b8
id_0f310ef28,7473b8828
id_0f43fb2c7,924c9bb02
id_0f45371d1,f4e9eeda7
id_0f50de321,ae556993a
id_0f5482a9c,234586c95
id_0f5671a2c,61155e673
id_0f56f4ac2,291b86a26
id_0f587176b,f342eedbc
id_0f6410d19,1f9677293
id_0f6dbe0b8,fe7e9ab78
id_0f6efbcec,fb7304491
id_0f7302766,df5db255f
id_0f8298369,0ddc8c8dd
id_0f844e0c2,c20801db6
id_0f851e0d3,1da14763f
id_0f85fab80,3803f83df
id_0f8cac628,b2f9c1483
id_0f8dbac8b,d925c928f
id_0f8dee0fa,640db04b0
id_0f8ecb148,70cd13738
id_0f9871e45,bfb333204
id_0f9a42120,916f011be
id_0f9af718f,e3ab954cb
id_0f9b212b5,27ba2d779
id_0f9ef778f,8fd979999
id_0fa1b8c5b,cacb2b860
id_0fa4a8b27,6ddb71abd
id_0fa65e785,6b27abb86
id_0fa74b817,562b5f4aa
id_0faa8784f,bd8a2b7eb
id_0faf5043b,cacb2b860
id_0fb73c9e8,87d714366
id_0fbef68f1,d56702d3b
id_0fbfaaa4b,b69604f5d
id_0fc0c69ac,6af506b12
id_0fc0fff59,4b54571e4
id_0fc442fcb,96cba48b8
id_0fc4a067c,bb3b7c7d5
id_0fc76f595,ab416e5b9
id_0fc985a9e,0d6ea831c
id_0fcae1565,1d9628f6b
id_0fcc0aa81,6d373f4a5
id_0fcd1541a,7d1cf068f
id_0fcf9075d,8c4ed26e0
id_0fd32e39b,59ba32d4e
id_0fd74ceba,da4ee3d51
id_0fd799b99,95b087f23
id_0fd99a53a,f9ca9c7a5
id_0fe44f4b2,ece75cd4b
id_0fe4de71c,8b87a7a83
id_0fe733d7a,9aff06a16
id_0fe95e3e3,aa545b534
id_0feb42382,d219a0018
id_0feb804f7,09dfe3a61
id_0fef8d6ba,b16c06e60
id_0ff4f01b9,412428305
id_0ff7e70ae,55ec627d0
id_0ff876689,639ad146a
id_0ffbffa11,cacb2b860
id_0ffdbaa23,cacb2b860
id_0ffe18b5a,cc88e1e3c
id_1000c6d57,a82072ffe
id_10037cd24,cacb2b860
id_10045fe3e,c2984f3f3
id_100522ba7,987f5f004
id_100bcd083,685f4da60
id_100dc83c0,00898e82c
id_1011e21dd,248a98dcc
id_10184ca0a,6efbb1ede
id_1018ade0b,0d353a095
id_101a13d0d,5c9c8a14c
id_101aad6ac,1d28447b9
id_1021dd0b4,27998e50f
id_1022f304d,dc0d4a264
id_102300476,e08d2504e
id_1028a6f78,d50f18348
id_10304113a,97fd3b0ee
id_1031d3937,2213f37fe
id_103258bbc,87d714366
id_1032ca6a8,3a609039d
id_103317914,00321ea80
id_1034c6606,a61df3fa9
id_103b36537,b6c76c889
id_103cde0dd,cacb2b860
id_103d36ebf,8c5413748
id_103f25d65,e30dcf933
id_10407a903,65fe1ef3a
id_104bbc3c4,cacb2b860
id_104c17315,26901f17d
id_10513ca60,af488380b
id_10578471d,5628cb3ee
id_1058347cc,6a7e3f282
id_1058494f0,8b1bbb1e1
id_1058e6a4e,af4d41141
id_1059d4b9d,7cc7db893
id_105d6b272,a12fba982
id_105e36cf4,224c1bf37
id_10657f205,2a2b12fd6
id_106752d0d,1d6d22a71
id_1067b4a86,cee0b4f24
id_106836c93,24c787f29
id_106b22559,ac7ea7c77
id_106c18737,143d04077
id_106d8e108,cacb2b860
id_106fb5ae1,d08af5d4b
id_10761cc78,15243cb83
id_107808e10,5cbe59708
id_1078fb622,d14b6b651
id_10807514e,8c7f86626
id_10888b6cb,123bd9005
id_1089d2393,280f14f8c
id_1090100c3,d50f18348
id_1090ac011,f9ca9c7a5
id_1090d11a2,b3031b373
id_1093c6083,7e6ba019e
id_1096818e4,f413396f5
id_1098a4662,20c9d8e5c
id_109bc1ca1,9a6b15c7b
id_109d48191,baf38e303
id_10a01ce07,cacb2b860
id_10a03542d,9a7ae5f54
id_10a16e694,afd0dbace
id_10a205b78,84aee86ce
id_10a215433,72d5b6ce3
id_10a4f2a2c,4ddf83a79
id_10a5857bc,d681d223e
id_10a6e02d4,ba9f99c9c
id_10a7a8540,891a90f91
id_10a946ae1,ea2b5af80
id_10ab970a9,d4c998587
id_10ac4bee0,87d714366
id_10b32e960,c95ce9c16
id_10b859fb6,8f14abc3f
id_10baecf1b,28bdee607
id_10bcb004f,e30dcf933
id_10bd577a8,23bdbc9c0
id_10c490e86,9d5b8a0e2
id_10caa2c5d,94e537324
id_10cb149e9,bc8f3b60e
id_10cd1361c,e9b1fef88
id_10cf15677,87d714366
id_10cf19156,279d0637e
id_10d4d674f,5aa46f542
id_10d6b326c,cebb37606
id_10da33765,749a17b48
id_10da8e209,c89f8f935
id_10de96db1,a7b3e608d
id_10e2af96a,755b7d1c4
id_10e538c0f,23b0c6122
id_10e566bf4,50e38451f
id_10e5be924,5c68cde71
id_10e616649,eb3142243
id_10e7ce91f,95686e7fa
id_10eafd13c,eeb70f95b
id_10f096405,f96ead340
id_10f32c9b7,18590bfd8
id_10f3b2469,9f80f3f77
id_10f490094,053ebdb54
id_10f5f7d0e,cacb2b860
id_10f6cd644,6aa148114
id_10fac2d80,b65263559
id_1106d898d,bce9dc5c8
id_1107075e0,58db87a4b
id_11074747f,06c3860e2
id_1109b5469,299460cf3
id_110c507b1,70dab8a6b
id_11103e00b,9f80f3f77
id_11106dae9,01b66f497
id_111593e3f,357bf33db
id_111a390fb,819e196f2
id_111ff295d,c50effd51
id_1121d414b,9235f62db
id_112952b3e,87d714366
id_112f312bd,ee3e875a5
id_112f4fc25,9bc8479ea
id_11311ec6c,118701eb7
id_1131bc631,724c0c3db
id_11322e258,f344437e0
id_1134c4a07,8b87a7a83
id_1135bb2f9,d50f18348
id_113941288,0957d670d
id_113add595,2a9b80445
id_113b045e2,8afd4ded9
id_113e4f5c5,cacb2b860
id_1143d4ecf,957aaf61f
id_11470a332,80f09571d
id_1147dfe7b,d068b0638
id_114910405,e01e578bc
id_114bda8f4,a2ad9316c
id_114c09035,8ee60a3e0
id_114c636fe,3e163d571
id_1150dd3e7,c31f7b6cf
id_115107332,4c6103a90
id_1153a59a5,fefd9f534
id_11560d178,e41f6c48c
id_115a337b9,394c2d495
id_115ab4daf,7edefa710
id_11633bb1a,9030b3101
id_1163eea77,e01990392
id_116611e8f,2a05f33a8
id_1166c1c2e,cacb2b860
id_116c1b3cb,9aad9c729
id_11704c24d,f40290070
id_117198afc,5bc490161
id_1172999e3,ab2e02e76
id_1173aa483,cee0b4f24
id_117bae791,b0fbaa16b
id_117be7681,80100f7b3
id_117c83642,3fa81b23a
id_117ed597c,cacb2b860
id_11869d455,172c462b2
id_118767053,601af9b8d
id_118a104c6,87d714366
id_118ae4367,b67df960c
id_118bca803,cacb2b860
id_118cac174,a19d26516
id_118e112ab,a1f8fe095
id_11900012f,7cfd07b12
id_1190c399a,366bf0132
id_119947ca1,d66481b90
id_119c2525e,e44007061
id_11ab79287,5ef1bbe9e
id_11ac45fcc,053b1881a
id_11b0a4aa8,6c11c1fd7
id_11b2e936a,4f9a66fba
id_11b714be7,014d175d7
id_11b7c2cbf,a23ade66d
id_11b8583ba,a6e8b2e70
id_11bbd7ce8,00d2de1d8
id_11bccb9e0,9b87ce240
id_11bdb4053,5040aa568
id_11be19e70,1344cf491
id_11c13df53,8ee60a3e0
id_11c344bc8,e4751b544
id_11c73a383,3bfc87fbd
id_11ca91863,93633f995
id_11cb31aec,c18a180cf
id_11d0e38e9,2cd098f33
id_11d10a307,42d153ebb
id_11d8776bb,d563df6c9
id_11d9e16c5,e2eb1d736
id_11db634ec,6274c8c1f
id_11dce7c9d,9c9b4e56a
id_11de7728b,e60c7b841
id_11df8a8de,fbd797b85
id_11dfabc02,3f472c8fb
id_11e255b65,2a0d9f269
id_11e6e479b,dca99d7e0
id_11ec35e4c,a87d92c8b
id_11ee40568,646fd293d
id_11f6255d7,5e73bee71
id_11f9b144d,9cbacb6de
id_120726180,5ac378d8a
id_120bd5fcb,9335516ff
id_120e64ca0,73ab19cc6
id_120eeb33d,745a54458
id_120f5d9d6,cacb2b860
id_1213013e0,cacb2b860
id_121978c83,03b86deca
id_121c011be,7da2a5fff
id_121cbb839,4a7e5be3e
id_121e48262,906185add
id_121eeb9a2,a4797398a
id_12238da7f,cacb2b860
id_122558126,f6c4e7066
id_122c9b94d,6b2d73b7d
id_123197afd,62ff1ff60
id_123c38284,cc4768974
id_123c80d09,f2cd513d6
id_1241f4218,859aa3db7
id_12422594f,5628cb3ee
id_1243eb48e,fb8ba0d27
id_12483ee2a,0b8cbbb45
id_124ac1efb,a0e043edf
id_124b7847c,d76b1e59d
id_124b91742,8617a33f5
id_124b96049,2289e7c53
id_124d2b2ea,248a98dcc
id_124f63e85,6c3f1fb45
id_1256225cc,d08af5d4b
id_1257f52a8,6324b63b6
id_125e45c39,1da08b29e
id_125f41927,747ebe00d
id_12634fa26,3188e1df7
id_126518cfb,8bb285dcb
id_12667afa8,aed4e4afb
id_12681b222,cacb2b860
id_12697cb0d,aed4e4afb
id_1273bd604,b2edbb2ba
id_1277168af,3f472c8fb
id_1277fca4a,53767c7d8
id_127c9ecf2,a8338aab4
id_1282c4842,ab3f5b53b
id_128ce96e9,91d9ae727
id_128de429f,0060e686f
id_12910b0e5,ee2b4b2d5
id_12926c0b4,71b4d9775
id_1292f0f9a,cacb2b860
id_129323191,8d0a28435
id_1293607c4,c26b926a9
id_12972d2d5,f65834b15
id_129a2286a,5f039ad10
id_129cc2fda,2cc6e68ef
id_12a0a61ae,3f2f378cf
id_12a0de3b9,df994947f
id_12a5bd0e7,cacb2b860
id_12a9a2668,0ab979d56
id_12aa726a0,df1d0a5a1
id_12ab08e99,cacb2b860
id_12aed3d67,a7533d956
id_12af11217,b9f7f3b59
id_12afc3cf4,e444f38b6
